"","titulo","diretor","sinopse","genero","duracao","paises","ano","mostra","dia","data","hora","local","bairro","hora_fim"
"263","Não me toque","Adina Pintilie","<U+200B>Juntos, uma cineasta e seus personagens aventuram-se por uma pesquisa pessoal sobre a intimidade. Entre realidade e ficção, o filme acompanha a jornada emocional de Laura, Tomas e Christian, oferecendo um olhar íntimo e profundo sobre suas vidas. Demandando intimidade e ao mesmo tempo com medo de aceitá-la, eles trabalham para superar velhos padrões, mecanismos de defesa e tabus, para cortar o cordão e finalmente serem livres. Reflete também sobre como podemos encontrar intimidade nas formas mais inesperadas e como pode-se amar outra pessoa sem se perder. Urso de Ouro, Berlim 2018.<U+200B>","Ficção/Fiction",125,"Romênia / Alemanha / República Tcheca / Bulgária / França",2018,"Panorama do Cinema Mundial","Terça",2018-11-06,13:45:00,"Kinoplex São Luiz 2","Catete",15:50:00
"264","Não me toque","Adina Pintilie","<U+200B>Juntos, uma cineasta e seus personagens aventuram-se por uma pesquisa pessoal sobre a intimidade. Entre realidade e ficção, o filme acompanha a jornada emocional de Laura, Tomas e Christian, oferecendo um olhar íntimo e profundo sobre suas vidas. Demandando intimidade e ao mesmo tempo com medo de aceitá-la, eles trabalham para superar velhos padrões, mecanismos de defesa e tabus, para cortar o cordão e finalmente serem livres. Reflete também sobre como podemos encontrar intimidade nas formas mais inesperadas e como pode-se amar outra pessoa sem se perder. Urso de Ouro, Berlim 2018.<U+200B>","Ficção/Fiction",125,"Romênia / Alemanha / República Tcheca / Bulgária / França",2018,"Panorama do Cinema Mundial","Quinta",2018-11-08,18:30:00,"Estação NET Ipanema 1","Ipanema",20:35:00
"265","Não me toque","Adina Pintilie","<U+200B>Juntos, uma cineasta e seus personagens aventuram-se por uma pesquisa pessoal sobre a intimidade. Entre realidade e ficção, o filme acompanha a jornada emocional de Laura, Tomas e Christian, oferecendo um olhar íntimo e profundo sobre suas vidas. Demandando intimidade e ao mesmo tempo com medo de aceitá-la, eles trabalham para superar velhos padrões, mecanismos de defesa e tabus, para cortar o cordão e finalmente serem livres. Reflete também sobre como podemos encontrar intimidade nas formas mais inesperadas e como pode-se amar outra pessoa sem se perder. Urso de Ouro, Berlim 2018.<U+200B>","Ficção/Fiction",125,"Romênia / Alemanha / República Tcheca / Bulgária / França",2018,"Panorama do Cinema Mundial","Sábado",2018-11-10,17:00:00,"Estação NET Botafogo 1","Botafogo",19:05:00
"266","O dia que resistia","Alessia Chiesa","<U+200B>Três irmãos, todos com menos de dez anos, sozinhos em uma grande e erma casa de campo, cercada por uma floresta de aparência misteriosa. A mais velha vive presa entre sua imaginação, os jogos típicos da infância, e a realidade e as responsabilidades da vida adulta. Ela batalha silenciosamente para tomar conta dos mais novos, enquanto seus pais estão inexplicavelmente ausentes. Inspirada por sua 
própria imaginação, ela  cria um estranho mundo de espera sem fim e desejos silenciosos baseada nos assustadores contos de fadas que lê em voz alta. Festival de Berlim 2018.<U+200B>","Ficção/Fiction",98,"Argentina / França",2018,"Première Latina","Sábado",2018-11-03,13:50:00,"Estação NET Ipanema 1","Ipanema",15:28:00
"267","O dia que resistia","Alessia Chiesa","<U+200B>Três irmãos, todos com menos de dez anos, sozinhos em uma grande e erma casa de campo, cercada por uma floresta de aparência misteriosa. A mais velha vive presa entre sua imaginação, os jogos típicos da infância, e a realidade e as responsabilidades da vida adulta. Ela batalha silenciosamente para tomar conta dos mais novos, enquanto seus pais estão inexplicavelmente ausentes. Inspirada por sua 
própria imaginação, ela  cria um estranho mundo de espera sem fim e desejos silenciosos baseada nos assustadores contos de fadas que lê em voz alta. Festival de Berlim 2018.<U+200B>","Ficção/Fiction",98,"Argentina / França",2018,"Première Latina","Terça",2018-11-06,14:00:00,"Estação NET Gávea 2","Gávea",15:38:00
"268","O dia que resistia","Alessia Chiesa","<U+200B>Três irmãos, todos com menos de dez anos, sozinhos em uma grande e erma casa de campo, cercada por uma floresta de aparência misteriosa. A mais velha vive presa entre sua imaginação, os jogos típicos da infância, e a realidade e as responsabilidades da vida adulta. Ela batalha silenciosamente para tomar conta dos mais novos, enquanto seus pais estão inexplicavelmente ausentes. Inspirada por sua 
própria imaginação, ela  cria um estranho mundo de espera sem fim e desejos silenciosos baseada nos assustadores contos de fadas que lê em voz alta. Festival de Berlim 2018.<U+200B>","Ficção/Fiction",98,"Argentina / França",2018,"Première Latina","Quarta",2018-11-07,16:00:00,"Estação NET Rio 5","Botafogo",17:38:00
"269","O dia que resistia","Alessia Chiesa","<U+200B>Três irmãos, todos com menos de dez anos, sozinhos em uma grande e erma casa de campo, cercada por uma floresta de aparência misteriosa. A mais velha vive presa entre sua imaginação, os jogos típicos da infância, e a realidade e as responsabilidades da vida adulta. Ela batalha silenciosamente para tomar conta dos mais novos, enquanto seus pais estão inexplicavelmente ausentes. Inspirada por sua 
própria imaginação, ela  cria um estranho mundo de espera sem fim e desejos silenciosos baseada nos assustadores contos de fadas que lê em voz alta. Festival de Berlim 2018.<U+200B>","Ficção/Fiction",98,"Argentina / França",2018,"Première Latina","Sábado",2018-11-10,19:10:00,"Estação NET Rio 4","Botafogo",20:48:00
"270","Conquistar, amar e viver intensamente","Christophe Honoré","<U+200B>Paris, 1993. Jacques é um escritor na casa dos 30 anos que goza de relativa notoriedade. Pai solteiro, ele preserva o bom humor e o romantismo, apesar das incertezas em sua vida e no mundo. Durante uma viagem de trabalho para a Bretanha, conhece Arthur, jovem aspirante a cineasta em meio a um desperta rsexual que deseja ardentemente livrar-se de sua vida provinciana. Arthur sente-se instantaneamente atraído pelo experiente recém-chegado. Uma reflexão sobre amor e perda, juventude e maturidade, além da coragem para amar nos tempos de hoje.<U+200B> Cannes 2018","Ficção/Fiction",130,"França",2018,"Panorama do Cinema Mundial","Sábado",2018-11-03,14:00:00,"Kinoplex São Luiz 1","Catete",16:10:00
"271","Conquistar, amar e viver intensamente","Christophe Honoré","<U+200B>Paris, 1993. Jacques é um escritor na casa dos 30 anos que goza de relativa notoriedade. Pai solteiro, ele preserva o bom humor e o romantismo, apesar das incertezas em sua vida e no mundo. Durante uma viagem de trabalho para a Bretanha, conhece Arthur, jovem aspirante a cineasta em meio a um desperta rsexual que deseja ardentemente livrar-se de sua vida provinciana. Arthur sente-se instantaneamente atraído pelo experiente recém-chegado. Uma reflexão sobre amor e perda, juventude e maturidade, além da coragem para amar nos tempos de hoje.<U+200B> Cannes 2018","Ficção/Fiction",130,"França",2018,"Panorama do Cinema Mundial","Sábado",2018-11-03,19:00:00,"Kinoplex São Luiz 1","Catete",21:10:00
"272","Conquistar, amar e viver intensamente","Christophe Honoré","<U+200B>Paris, 1993. Jacques é um escritor na casa dos 30 anos que goza de relativa notoriedade. Pai solteiro, ele preserva o bom humor e o romantismo, apesar das incertezas em sua vida e no mundo. Durante uma viagem de trabalho para a Bretanha, conhece Arthur, jovem aspirante a cineasta em meio a um desperta rsexual que deseja ardentemente livrar-se de sua vida provinciana. Arthur sente-se instantaneamente atraído pelo experiente recém-chegado. Uma reflexão sobre amor e perda, juventude e maturidade, além da coragem para amar nos tempos de hoje.<U+200B> Cannes 2018","Ficção/Fiction",130,"França",2018,"Panorama do Cinema Mundial","Quinta",2018-11-08,16:40:00,"Estação NET Gávea 4","Gávea",18:50:00
"273","Conquistar, amar e viver intensamente","Christophe Honoré","<U+200B>Paris, 1993. Jacques é um escritor na casa dos 30 anos que goza de relativa notoriedade. Pai solteiro, ele preserva o bom humor e o romantismo, apesar das incertezas em sua vida e no mundo. Durante uma viagem de trabalho para a Bretanha, conhece Arthur, jovem aspirante a cineasta em meio a um desperta rsexual que deseja ardentemente livrar-se de sua vida provinciana. Arthur sente-se instantaneamente atraído pelo experiente recém-chegado. Uma reflexão sobre amor e perda, juventude e maturidade, além da coragem para amar nos tempos de hoje.<U+200B> Cannes 2018","Ficção/Fiction",130,"França",2018,"Panorama do Cinema Mundial","Sexta",2018-11-09,21:10:00,"Estação NET Ipanema 2","Ipanema",23:20:00
"274","Conquistar, amar e viver intensamente","Christophe Honoré","<U+200B>Paris, 1993. Jacques é um escritor na casa dos 30 anos que goza de relativa notoriedade. Pai solteiro, ele preserva o bom humor e o romantismo, apesar das incertezas em sua vida e no mundo. Durante uma viagem de trabalho para a Bretanha, conhece Arthur, jovem aspirante a cineasta em meio a um desperta rsexual que deseja ardentemente livrar-se de sua vida provinciana. Arthur sente-se instantaneamente atraído pelo experiente recém-chegado. Uma reflexão sobre amor e perda, juventude e maturidade, além da coragem para amar nos tempos de hoje.<U+200B> Cannes 2018","Ficção/Fiction",130,"França",2018,"Panorama do Cinema Mundial","Domingo",2018-11-11,21:10:00,"Reserva Cultural Niterói 1","Niterói",23:20:00
"275","Friedkin Uncut","Francesco Zippel","<U+200B>Uma visão íntima da vida e da jornada artística de William Friedkin, o extraordinário e excêntrico diretor de filmes cult como O exorcista, Operação França, Parceiros da noite e O comboio do medo. Pela 
primeira vez, Friedkin se revela, guiando os espectadores por uma viagem fascinante pelos temas e histórias que influenciaram sua vida e sua carreira. Graças à participação de grandes amigos e colaboradores (como Francis Ford Coppola, Ellen Burstyn, Quentin Tarantino, Willem Dafoe, entre outros), é possível descobrir curiosidades e debater sobre o que realmente significa ser um artista. Festival de Veneza 2018.","Documentário/Documentary",106,"Itália",2018,"Film Doc","Sábado",2018-11-03,14:00:00,"Instituto Moreira Salles","Gávea",15:46:00
"276","Friedkin Uncut","Francesco Zippel","<U+200B>Uma visão íntima da vida e da jornada artística de William Friedkin, o extraordinário e excêntrico diretor de filmes cult como O exorcista, Operação França, Parceiros da noite e O comboio do medo. Pela 
primeira vez, Friedkin se revela, guiando os espectadores por uma viagem fascinante pelos temas e histórias que influenciaram sua vida e sua carreira. Graças à participação de grandes amigos e colaboradores (como Francis Ford Coppola, Ellen Burstyn, Quentin Tarantino, Willem Dafoe, entre outros), é possível descobrir curiosidades e debater sobre o que realmente significa ser um artista. Festival de Veneza 2018.","Documentário/Documentary",106,"Itália",2018,"Film Doc","Quarta",2018-11-07,15:00:00,"Estação NET Botafogo 1","Botafogo",16:46:00
"277","Friedkin Uncut","Francesco Zippel","<U+200B>Uma visão íntima da vida e da jornada artística de William Friedkin, o extraordinário e excêntrico diretor de filmes cult como O exorcista, Operação França, Parceiros da noite e O comboio do medo. Pela 
primeira vez, Friedkin se revela, guiando os espectadores por uma viagem fascinante pelos temas e histórias que influenciaram sua vida e sua carreira. Graças à participação de grandes amigos e colaboradores (como Francis Ford Coppola, Ellen Burstyn, Quentin Tarantino, Willem Dafoe, entre outros), é possível descobrir curiosidades e debater sobre o que realmente significa ser um artista. Festival de Veneza 2018.","Documentário/Documentary",106,"Itália",2018,"Film Doc","Sexta",2018-11-09,17:20:00,"Estação NET Rio 4","Botafogo",19:06:00
"278","Be natural: a historia não contada da primeira cineasta do mundo","Pamela B. Green","<U+200B>O documentário narrado por Jodie Foster sobre a pioneira do cinema Alice Guy-Blaché (1873-1968) celebra uma mulher que marcou presença no início da história do cinema, no ponto de interseção de inovação, tecnologia e narração que mais tarde viria a se tornar a indústria do entretenimento que nós conhecemos hoje em dia. Para contar essa história, a diretora Pamela B. Green recorreu a imagens de arquivo e entrevistas com, entre outras estrelas, a diretora Agnès Varda, a roteirista Diablo Cody e os atores Geena Davis e Bem Kingsley. Festival de Cannes 2018.<U+200B>","Documentário/Documentary",105,"Estados Unidos",2018,"Film Doc","Sábado",2018-11-03,14:10:00,"Estação NET Gávea 5","Gávea",15:55:00
"279","Be natural: a historia não contada da primeira cineasta do mundo","Pamela B. Green","<U+200B>O documentário narrado por Jodie Foster sobre a pioneira do cinema Alice Guy-Blaché (1873-1968) celebra uma mulher que marcou presença no início da história do cinema, no ponto de interseção de inovação, tecnologia e narração que mais tarde viria a se tornar a indústria do entretenimento que nós conhecemos hoje em dia. Para contar essa história, a diretora Pamela B. Green recorreu a imagens de arquivo e entrevistas com, entre outras estrelas, a diretora Agnès Varda, a roteirista Diablo Cody e os atores Geena Davis e Bem Kingsley. Festival de Cannes 2018.<U+200B>","Documentário/Documentary",105,"Estados Unidos",2018,"Film Doc","Domingo",2018-11-04,15:10:00,"Estação NET Rio 5","Botafogo",16:55:00
"280","Be natural: a historia não contada da primeira cineasta do mundo","Pamela B. Green","<U+200B>O documentário narrado por Jodie Foster sobre a pioneira do cinema Alice Guy-Blaché (1873-1968) celebra uma mulher que marcou presença no início da história do cinema, no ponto de interseção de inovação, tecnologia e narração que mais tarde viria a se tornar a indústria do entretenimento que nós conhecemos hoje em dia. Para contar essa história, a diretora Pamela B. Green recorreu a imagens de arquivo e entrevistas com, entre outras estrelas, a diretora Agnès Varda, a roteirista Diablo Cody e os atores Geena Davis e Bem Kingsley. Festival de Cannes 2018.<U+200B>","Documentário/Documentary",105,"Estados Unidos",2018,"Film Doc","Segunda",2018-11-05,14:00:00,"Estação NET Botafogo 1","Botafogo",15:45:00
